date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:40	3184/3184	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=354	/home/dell/websites/sgu/acm.sgu.ru/problem24c4.html	(from )
16:17:41	18700/18700	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=354&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status18a5.html	(from )
16:17:41	2407/2407	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=355	/home/dell/websites/sgu/acm.sgu.ru/problem6866.html	(from )
16:17:42	18473/18473	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=355&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status2eda.html	(from )
16:17:44	4689/4689	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=356	/home/dell/websites/sgu/acm.sgu.ru/problemba53.html	(from )
16:17:45	18554/18554	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=356&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status82d3.html	(from )
16:17:45	4184/4184	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=357	/home/dell/websites/sgu/acm.sgu.ru/problem72b1.html	(from )
16:17:47	18504/18504	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=357&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status4cd0.html	(from )
16:17:47	2813/2813	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=358	/home/dell/websites/sgu/acm.sgu.ru/problem1038.html	(from )
16:17:49	4548/4548	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=359	/home/dell/websites/sgu/acm.sgu.ru/problemb3c3.html	(from )
16:17:49	18459/18459	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=358&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status99bf.html	(from )
16:17:50	18534/18534	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=359&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statuscc8a.html	(from )
16:17:50	5196/5196	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=360	/home/dell/websites/sgu/acm.sgu.ru/problemf11b.html	(from )
16:17:52	2569/2569	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=361	/home/dell/websites/sgu/acm.sgu.ru/problem00a1.html	(from )
16:17:52	18532/18532	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=360&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status2af2.html	(from )
16:17:53	18491/18491	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=361&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status49b9.html	(from )
16:17:53	3726/3726	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=362	/home/dell/websites/sgu/acm.sgu.ru/problemf785.html	(from )
16:17:54	18539/18539	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=362&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status115f.html	(from )
16:17:55	3456/3456	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=363	/home/dell/websites/sgu/acm.sgu.ru/problemacb9.html	(from )
